"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\audio_tools.py","audio_tools.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-05-20","2845",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\maths_ml_algorithms.py","maths_ml_algorithms.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-05-20","2132",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\html_tools.py","html_tools.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-05-20","1786",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\test_tool.py","test_tool.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","14-04-30","377",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\cls_grid.py","cls_grid.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-04-03","8826",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology\review_ontology.py","review_ontology.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology","14-12-04","23650",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology\read_wordnet.py","read_wordnet.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology","14-04-14","2205",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology\createMindOntology.py","createMindOntology.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology","15-05-20","7143",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology\read_opencyc.py","read_opencyc.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology","14-08-31","3279",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology\cyc_extract.py","cyc_extract.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\ontology","14-08-31","2873",
"T:\user\dev\src\python\AIKIF\tests\test_agent_agg_load_PC_usage.py","test_agent_agg_load_PC_usage.py","T:\user\dev\src\python\AIKIF\tests","15-07-21","704",
"T:\user\dev\src\python\AIKIF\tests\test_agent_agg_context.py","test_agent_agg_context.py","T:\user\dev\src\python\AIKIF\tests","15-06-17","580",
"T:\user\dev\src\python\AIKIF\tests\test_install_data.py","test_install_data.py","T:\user\dev\src\python\AIKIF\tests","15-05-22","911",
"T:\user\dev\src\python\AIKIF\tests\_test_template.py","_test_template.py","T:\user\dev\src\python\AIKIF\tests","15-07-22","638",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_xml_tools.py","test_toolbox_xml_tools.py","T:\user\dev\src\python\AIKIF\tests","15-07-09","2506",
"T:\user\dev\src\python\AIKIF\tests\test_webapp_page_data.py","test_webapp_page_data.py","T:\user\dev\src\python\AIKIF\tests","15-07-21","1434",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox.py","test_toolbox.py","T:\user\dev\src\python\AIKIF\tests","15-02-16","1757",
"T:\user\dev\src\python\AIKIF\tests\test_environment.py","test_environment.py","T:\user\dev\src\python\AIKIF\tests","15-05-24","348",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_grid.py","test_toolbox_grid.py","T:\user\dev\src\python\AIKIF\tests","15-01-17","1221",
"T:\user\dev\src\python\AIKIF\tests\check_python_env.py","check_python_env.py","T:\user\dev\src\python\AIKIF\tests","15-02-28","3263",
"T:\user\dev\src\python\AIKIF\tests\test_data_structures.py","test_data_structures.py","T:\user\dev\src\python\AIKIF\tests","15-06-25","1741",
"T:\user\dev\src\python\AIKIF\tests\test_plan_bdi.py","test_plan_bdi.py","T:\user\dev\src\python\AIKIF\tests","15-01-10","2814",
"T:\user\dev\src\python\AIKIF\tests\test_environments_worlds.py","test_environments_worlds.py","T:\user\dev\src\python\AIKIF\tests","15-07-23","2099",
"T:\user\dev\src\python\AIKIF\tests\test_agent.py","test_agent.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","1273",
"T:\user\dev\src\python\AIKIF\tests\test_agent_image_metadata.py","test_agent_image_metadata.py","T:\user\dev\src\python\AIKIF\tests","15-07-21","1956",
"T:\user\dev\src\python\AIKIF\tests\test_project.py","test_project.py","T:\user\dev\src\python\AIKIF\tests","15-07-15","3992",
