"num","subject","predicate","object"
"6330","AbdominalExerciseDevice","22-rdf-syntax-ns#type","ArtifactTypeByFunction"
"6331","ProgramObject","prettyString-Canonical","programming datastructure"
"6332","ConventionalClassificationType","22-rdf-syntax-ns#type","VariedOrderCollection"
"6333","SimulationGameProgram","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6334","AboveGroundFuelStorageTank","rdf-schema#subClassOf","HollowCylindricalObject"
"6335","AbuDoha","prettyString","Doha Doha"
"6336","602ProLANSUITE2000a-TheProgram","prettyString-Canonical","Software602 602Pro LAN SUITE 2000a"
"6337","Abdicating","prettyString","had Abdicated"
"6338","arg1QuotedIsa","22-rdf-syntax-ns#type","NonAbduciblePredicate"
"6339","CommercialServiceOrganization","rdf-schema#comment","A specialization of #$CommercialOrganization.  Each instance of #$CommercialServiceOrganization is a commercial organization which sells some service(s), rather than tangible goods, as its main product.  Some tangible goods may accompany or supplement the main service sold, but only as side products; for example, some instances of #$HairSalon sell hair care products."
"6340","SyrianPerson","prettyString","Syrians"
"6341","AnalystDatabaseMt","genlMt","LDSCDemonstrationSpindleHeadMt"
"6342","76MMRifledBoreCannon","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6343","21cTestGroup2-1","prettyString-Canonical","21c Test Group 2 1"
"6344","BiologicalSpecies","rdf-schema#subClassOf","KEClarifyingCollectionType"
"6345","GasField","rdf-schema#subClassOf","MineralField"
"6346","Place","prettyString","places"
"6347","21cTestGroup2-11","22-rdf-syntax-ns#type","21cSagemanDataGroup2"
"6348","ExistingObjectType","owl#disjointWith","WavePropagationType"
"6349","ComputerWallpaperFile","prettyString","wallpaper files"
"6350","FederalDistrict","22-rdf-syntax-ns#type","ArtifactualFeatureType"
"6351","Administrator","prettyString","persons that has been Has Administrators of an institutes"
"6352","DeAdjectivalAdverbProducingSuffix","prettyString-Canonical","de-adjectival adverb suffix"
"6353","Powder","prettyString","powdery"
"6354","SubLList","collectionConventionMt","UniversalVocabularyMt"
"6355","AdultMaleHuman","facets-Covering","ManTypeByShoeSize"
"6356","SocialGathering","prettyString","Local events"
"6357","above-Touching","rdf-schema#subPropertyOf","temporallyCoexist"
"6358","IDStringType","prettyString","ID string types"
"6359","AceVentura-TheGame","22-rdf-syntax-ns#type","Individual"
"6360","EmotionalQuantityType","prettyString","types of emotion"
"6361","ComedyMovie","prettyString","comedies"
"6362","FinancialOrganization","rdf-schema#comment","#$FinancialOrganization is a specialization of #$Organization.  Each instance of #$FinancialOrganization is primarily or significantly engaged in the #$FinancialIndustry or whose activities focus on that industry.  Instances of both #$CommercialServiceOrganizations (e.g., banks and brokerage houses) and #$NonProfitOrganizations (e.g., #$InternationalMonetaryFund) may be instances of #$FinancialOrganization.  Specializations of #$FinancialOrganization include #$BankOrganization, #$FinancialExchange, and #$InvestmentOrganization."
"6363","54-TheMovie","22-rdf-syntax-ns#type","Movie-CW"
"6364","PoweringADevice","22-rdf-syntax-ns#type","Action-Device-Topic"
"6365","8x8Inc","prettyString","8x 8"
"6366","AbuBakrAlSadeekCamp","22-rdf-syntax-ns#type","TrainingCamp"
"6367","Abdomen","rdf-schema#subClassOf","SolidTangibleThing"
"6368","accountants","22-rdf-syntax-ns#type","AsymmetricBinaryPredicate"
"6369","AaronLohr","22-rdf-syntax-ns#type","MaleHuman"
"6370","ProvingGround","rdf-schema#comment","A tract of land used by a military organization for the testing and
development of various kinds of military hardware and weapons
systems."
"6371","PhysiologicalConditionType","rdf-schema#comment","A collection of collections.  Each instance of #$PhysiologicalConditionType is a specialization of  #$PhysiologicalCondition (q.v.), and thus a type of physiological state into which some organisms can enter.  Instances of #$PhysiologicalConditionType include  #$Cancer, #$PsychologicalAilment, #$Infection, and #$Malnutrition."
"6372","Abdicating","prettyString","Abdicated"
"6373","AbdulAzizMoqrin","22-rdf-syntax-ns#type","Person"
"6374","acceptableTreatmentForMaleficiaryType","arg2Genl","PhysiologicalCondition"
"6375","AbujaCapitalTerritoryNigeria","22-rdf-syntax-ns#type","GeographicalThing"
"6376","6-TheDigit","rdf-schema#comment","The numeral 6 of the Arabic Number system.  This is '6' as a #$Character-Abstract rather than the physical #$WrittenCharacter or the abstract mathematical #$Number-General."
"6377","BiologicalDestructionEvent","22-rdf-syntax-ns#type","TemporalStuffType"
"6378","IDStringType","owl#disjointWith","MicrotheoryType"
"6379","PropositionalConceptualWork","22-rdf-syntax-ns#type","ObjectType"
"6380","2ndManeuverBrigade-RRS","quotedIsa","FACToryIrrelevantTerm"
"6381","SharedNoteOnProcessesVsAccomplishments","quotedIsa","SharedNote"
"6382","A2ps-TheSoftwarePackage","prettyString-Canonical","a2ps"
"6383","ComputerHardwareTypeByBrandVersion","typeGenls","ManufacturedGoods"
"6384","AccessingData-MP3","22-rdf-syntax-ns#type","TemporalObjectType"
"6385","89thMeridian-West","prettyString-Canonical","89th Meridian West"
"6386","NationalPark","prettyString","national parks"
"6387","LivingLanguage","22-rdf-syntax-ns#type","LanguageGroupingType"
"6388","AmateurVideoCamera","prettyString","amateur video cameras"
"6389","81stMeridian-West","prettyString-Canonical","81st Meridian West"
"6390","12AngryMen-TheMovie","prettyString","12 Angry Men"
"6391","HitSong-CW","rdf-schema#subClassOf","Song-CW"
"6392","DesktopSwitcherProgram","rdf-schema#subClassOf","UtilityProgram"
"6393","accomplices","prettyString-Canonical","accomplice"
"6394","LaptopComputer","prettyString","laptop computers"
"6395","accessoryFor","prettyString-Canonical","Accessory For"
"6396","21cTestGroup2-6","22-rdf-syntax-ns#type","21cSagemanDataGroup2"
"6397","091401hj_htmMt","genlMt","AnalystDatabaseMt"
"6398","FixedStructure","owl#disjointWith","TransportationContainerProduct"
"6399","40thParallel-North","rdf-schema#comment","The 40th parallel in the northern hemisphere of #$PlanetEarth."
"6400","ActorInMovies","prettyString-Canonical","movie actor"
"6401","AC-DC-MusicGroup","22-rdf-syntax-ns#type","RockMusicPerformer"
"6402","AccipitrineFamily","rdf-schema#subClassOf","FalconiformOrder"
"6403","IslamicNationalist","rdf-schema#comment","The collection of all persons whose belief system is Islamic Nationalism."
"6404","3MMRRegimentHQ-RRS","22-rdf-syntax-ns#type","Individual"
"6405","RegularlyRepeatedEventType","prettyString","more periodic"
"6406","PlanetaryBody","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6407","AccruingInterestOnASavingsAccount","22-rdf-syntax-ns#type","InterestAccrualTypeByAccountType"
"6408","AbductorPollicisLongus","22-rdf-syntax-ns#type","InternalAnimalBodyRegionType"
"6409","Resigning","prettyString","had resigned"
"6410","ExistingObjectType","prettyString","kinds of existing object"
"6411","CommercialFacility","prettyString","commercial facilities"
"6412","7thHeaven-TheTVShow","22-rdf-syntax-ns#type","TVSeriesProduct"
"6413","TypicalHumanActivityType-AtLeastOnce","prettyString-Canonical","typical human activity type at least once"
"6414","SMTPServerProgram","prettyString","SMTP server programme"
"6415","21cTestGroup2-11","22-rdf-syntax-ns#type","Group"
"6416","IntelligentAgent","owl#disjointWith","EnergyStuff"
"6417","FieldArtilleryUnit-MilitarySpecialty","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6418","accountForProgramCopy","22-rdf-syntax-ns#type","rdf-schema#Property"
"6419","ResearchOrganization","22-rdf-syntax-ns#type","owl#Class"
"6420","SubLList","22-rdf-syntax-ns#type","SubLExpressionType"
"6421","intendedMaleficiary","22-rdf-syntax-ns#type","Terrorism-Topic"
"6422","Administrator","prettyString","humanest that has been Has Administrators of an institution"
"6423","Company-MilitaryEchelon","prettyString","company"
"6424","3-1AdjustableRateLoan","rdf-schema#comment","The collection of instances of #$AdjustableRateLoan that have a three year initialAdjustmentPeriod and readjust annually thereafter."
"6425","InternalAnimalBodyRegionType","typeGenls","AnimalBodyRegion"
"6426","NounProducingSuffix","rdf-schema#subClassOf","DerivationalSuffix"
"6427","under-UnderspecifiedLocation","rdf-schema#range","Individual"
"6428","ConsciousActivity","rdf-schema#subClassOf","AtLeastPartiallyMentalEvent"
"6429","Abandoned-ExistentialStatus","rdf-schema#subClassOf","ConstructionArtifact"
"6430","FamousHuman","prettyString","celeb"
"6431","genlMt","22-rdf-syntax-ns#type","MicrotheoryRelatingPredicate"
"6432","AbyssalPlain","22-rdf-syntax-ns#type","UnderseaTerrainFeatureType"
"6433","FieldArtilleryUnit-MilitarySpecialty","prettyString-Canonical","field artillery unit"
"6434","ConventionalClassificationType","rdf-schema#subClassOf","owl#Class"
"6435","AcademicTesting","prettyString","quizzing"
"6436","abnormal","22-rdf-syntax-ns#type","DefaultReasoning-Fundamental-Topic"
"6437","TelevisionSetTypeBySize","rdf-schema#subClassOf","ConventionalClassificationType"
"6438","MathematicalFunctionOnScalars","prettyString-Canonical","function from quantities to quantities"
"6439","IonicDecomposableCompoundType","rdf-schema#subClassOf","ChemicalCompoundTypeByChemicalSpecies"
"6440","76MMRifledBoreCannon","prettyString","76 millimeter rifled cannons"
"6441","AbdulRasoolSayyaf","22-rdf-syntax-ns#type","Leader"
"6442","54thDivisionArtillery-RRS","22-rdf-syntax-ns#type","BlueUnit"
"6443","Actor","prettyString","actress"
"6444","IonicDecomposableCompoundType","prettyString","compounds decomposable into ions"
"6445","abnormal","arg2QuotedIsa","CycLAssertion"
"6446","AcademyAwardFn","arity","2"
"6447","RegularlyRepeatedEventType","prettyString","most regular"
"6448","AbuRidaAlSuri","prettyString-Canonical","Abu Rida al-Suri"
"6449","EngineeringUnit-MilitarySpecialty","rdf-schema#subClassOf","ModernMilitaryUnit-Deployable"
"6450","AccessingData-DVD","rdf-schema#subClassOf","CWInstantiating"
"6451","Profits","prettyString","rate of monetary flow that has been a profit of a business"
"6452","above-Directly","rdf-schema#range","SpatialThing-Localized"
"6453","ConsciousActivity","prettyString","conscious activities"
"6454","FamousHuman","prettyString","humans whose Renown Level has been infamy"
"6455","IBTContentType","prettyString","types of information bearing thing classified by content"
"6456","AbductorPollicisBrevis","22-rdf-syntax-ns#type","SymmetricAnatomicalPartType"
"6457","Ablation","22-rdf-syntax-ns#type","TemporalStuffType"
"6458","TransportationDevice","owl#disjointWith","TextualMaterial"
"6459","AcademyAwardFn","rdf-schema#range","CalendarYear"
"6460","AbstractIndividual","prettyString","element that is also abstract thing"
"6461","AbdominalCavity","prettyString","abdominal cavities"
"6462","BinaryFunction","prettyString-Canonical","binary function"
"6463","Analgesic","prettyString-Canonical","pain pill"
"6464","AccessoryNerve","sharedNotes","BeforeMajorChangesToAnatomicalParts"
"6465","Bay","rdf-schema#subClassOf","NaturalThing"
"6466","ArmoredUnit-MilitarySpecialty","rdf-schema#subClassOf","HeavyForce"
"6467","AAAIPress","22-rdf-syntax-ns#type","Individual"
"6468","MicrosoftComputerProgram","prettyString","Microsoft program"
"6469","Band-MusicGroup","22-rdf-syntax-ns#type","AtemporalNecessarilyEssentialCollectionType"
"6470","Rubbing","prettyString","have rubbed"
"6471","accomplices","rdf-schema#range","IndividualAgent"
"6472","InternalAnimalBodyRegionType","rdf-schema#subClassOf","OrganismConstituentType"
"6473","IndividualDenotingFunction","rdf-schema#subClassOf","Function-Denotational"
"6474","AcademicTesting","prettyString","quiz"
"6475","Accelr8TechnologyCorporation","prettyString-Canonical","Accelr 8 Technology Corporation"
"6476","KBContentTest-FullySpecified","22-rdf-syntax-ns#type","ObjectType"
"6477","ArtifactualFeatureType","22-rdf-syntax-ns#type","FacetingCollectionType"
"6478","BlondeHairedHuman","rdf-schema#comment","The collection of all #$HomoSapiens with #$Blonde-HairColor evident on the head.  The color may be natural or dyed, and it may include woven hair.  Removable wigs are excluded from consideration in determining this class of people."
"6479","AccessingAnIBT","owl#disjointWith","LocomotionEvent"
"6480","3DPinball-TheProgram","22-rdf-syntax-ns#type","UnversionedProgram"
"6481","38thParallel-North","22-rdf-syntax-ns#type","Individual"
"6482","PredicateTypeByTopic","rdf-schema#subClassOf","CycVocabularyTopic"
"6483","TestQueryConstant","prettyString-Canonical","test query constant"
"6484","abnormal","22-rdf-syntax-ns#type","rdf-schema#Property"
"6485","CountrySubsidiary","rdf-schema#comment","A specialization of #$GeopoliticalEntity.  Each instance of #$CountrySubsidiary is a political region that is a direct subsidiary of some country.  This collection includes states, provinces, territories, and some special districts such as Washington, D.C."
"6486","LegalAgreement","prettyString-Canonical","legal agreement"
"6487","AbleMinded","rdf-schema#subClassOf","SentientAnimal"
"6488","SyrianPerson","22-rdf-syntax-ns#type","NationalityGroupsInTheRegion-HormuzArea-Topic"
"6489","SyrianPerson","22-rdf-syntax-ns#type","TestOWLExportConcept"
"6490","accessoryFor-Activity","rdf-schema#domain","ExistingObjectType"
"6491","AbductorPollicisBrevis","prettyString-Canonical","abductor pollicis brevis muscle"
"6492","ACEServer-TheProgram","22-rdf-syntax-ns#type","Individual"
"6493","PhysiologicalConditionType","22-rdf-syntax-ns#type","SecondOrderCollection"
"6494","AbdulAzizMoqrin","prettyString","Moqrin"
"6495","RifledBoreWeapon","22-rdf-syntax-ns#type","GunTypeByBarrelType"
"6496","Acknowledging-SoftwareAgentCom","rdf-schema#subClassOf","Acknowledging-CommunicationAct"
"6497","ACDSee","22-rdf-syntax-ns#type","Individual"
"6498","AC-DC-MusicGroup","22-rdf-syntax-ns#type","Individual"
"6499","AbuDoha","prettyString","Haydar Abu Doha"
"6500","ResearchOrganization","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6501","ApprovingARequest","prettyString-Canonical","approving a request"
"6502","SomethingToWearTypeByGenericCategory","typeGenls","SomethingToWear"
"6503","arg1QuotedIsa","22-rdf-syntax-ns#type","DefaultMonotonicPredicate"
"6504","DocumentStructureRepresentationConstant","22-rdf-syntax-ns#type","NonAbducibleCollection"
"6505","BlueUnit","22-rdf-syntax-ns#type","ExistingObjectType"
"6506","MeasurableQuantitySlot","prettyString","measures"
"6507","CycSubjectClump","quotedIsa","DocumentationConstant"
"6508","AccentFurniture","prettyString-Canonical","accent furniture"
"6509","AbstractThing","rdf-schema#subClassOf","AtemporalThing"
"6510","Profits","prettyString","monetary flow rate that is a profit of a companies"
"6511","NLMorphologyCollection","22-rdf-syntax-ns#type","owl#Class"
